-0.0179647,0.274282,0.0306727,0.517554,0.029044,0.802819,0.00776314,-0.0829647,0.0697118,0.157193,-0.024518,0.150568,0.0773848,0.0399516,-0.6486,-46.2498,1.67326,-28.5915,0.604629,-5.46926,0.377143
-0.0198967,0.275749,0.0339396,0.51716,0.03218,0.804297,0.00853013,-0.103114,0.0750478,0.16822,-0.0166005,0.16625,0.0746521,0.0386462,-1.9686,-46.2498,1.29611,-28.5915,0.604629,-5.26354,0.377143
-0.0219031,0.277323,0.0374648,0.516802,0.0355725,0.806047,0.00928274,-0.0963535,0.0813928,0.180199,-0.0178637,0.167741,0.0990614,0.0382628,-1.9686,-46.2498,0.981829,-28.5915,0.604629,-5.09211,0.582857
-0.0238748,0.278995,0.0412037,0.51646,0.039158,0.808256,0.0101528,-0.106205,0.0843355,0.191148,-0.018787,0.189149,0.110249,0.0454809,-1.2486,-48.2898,1.29611,-30.2887,0.604629,-5.64069,0.582857
-0.0261794,0.280775,0.0451959,0.516059,0.0429459,0.81016,0.0112853,-0.115446,0.0916682,0.204594,-0.0218465,0.189685,0.0883618,0.0656561,-2.5686,-49.4898,1.67326,-30.6029,0.604629,-5.46926,0.582857
-0.0284074,0.282678,0.0494332,0.515421,0.0470048,0.8121,0.0127728,-0.113383,0.0979567,0.216571,-0.0355474,0.207797,0.107504,0.0767113,-1.2486,-51.5298,1.67326,-30.2887,0.604629,-5.26354,0.582857
-0.0309485,0.284654,0.053924,0.514607,0.051235,0.814599,0.0142169,-0.12949,0.100835,0.228528,-0.0408065,0.218185,0.12939,0.0675254,-0.6486,-52.7298,1.98754,-31.9858,0.776057,-6.01783,0.205714
-0.0334755,0.286728,0.0585849,0.513729,0.0557228,0.816752,0.0154081,-0.127903,0.105424,0.237661,-0.048596,0.22673,0.103412,0.0581971,-0.6486,-52.7298,1.29611,-31.9858,0.776057,-5.64069,0.377143
-0.0362452,0.288884,0.0635061,0.512578,0.0604844,0.819058,0.0166552,-0.138435,0.108419,0.250374,-0.0642342,0.241593,0.128491,0.0670608,-1.9686,-52.1298,1.29611,-31.2944,0.776057,-5.46926,0.377143
-0.0389848,0.291198,0.0686514,0.511279,0.0654633,0.821749,0.0182726,-0.143138,0.119017,0.261917,-0.0637419,0.258163,0.123992,0.0906336,-2.5686,-49.4898,0.981829,-29.5972,0.604629,-5.46926,0.377143
-0.0419126,0.293673,0.0740759,0.510232,0.0707112,0.824043,0.020173,-0.143564,0.124233,0.275588,-0.0452275,0.270286,0.117262,0.092658,-1.9686,-45.0498,1.29611,-27.5858,0.776057,-4.92069,0.377143
-0.0449402,0.296223,0.0796553,0.509365,0.0761413,0.826878,0.0217806,-0.159868,0.129786,0.283387,-0.043014,0.278726,0.149035,0.0783519,-1.2486,-42.4098,1.29611,-26.8944,0.604629,-5.09211,0.582857
-0.0480909,0.298938,0.0855125,0.508503,0.0818053,0.829516,0.0234119,-0.156844,0.138515,0.296497,-0.0461606,0.286105,0.122596,0.0879625,0.0714,-44.3298,2.67897,-28.9058,1.1532,-5.46926,0.377143
-0.0514555,0.301872,0.0916374,0.507466,0.087783,0.832344,0.0255556,-0.168172,0.151676,0.313397,-0.0575578,0.301349,0.156318,0.114471,-1.2486,-48.2898,1.98754,-28.9058,0.947486,-5.09211,0.205714
-0.0548644,0.304991,0.0980588,0.50636,0.0940182,0.835311,0.0276718,-0.177384,0.158752,0.326444,-0.0542193,0.31284,0.138024,0.0967146,-2.5686,-54.7698,0.981829,-32.6144,0.776057,-5.8464,0.377143
-0.0583433,0.308243,0.10479,0.505261,0.100533,0.838242,0.0295859,-0.174389,0.163979,0.340476,-0.0593171,0.325629,0.163889,0.102514,-2.5686,-58.0098,1.98754,-32.3001,1.32463,-5.26354,0.377143
-0.0619565,0.311619,0.11179,0.504214,0.107291,0.841409,0.0320139,-0.177563,0.172628,0.355839,-0.0443126,0.340998,0.142693,0.129321,-2.5686,-55.3698,1.67326,-31.9858,0.947486,-5.64069,0.582857
-0.0656836,0.315076,0.119021,0.503431,0.114291,0.844454,0.0343811,-0.190911,0.172457,0.364641,-0.0433072,0.355254,0.167401,0.107327,-0.6486,-49.4898,2.36469,-29.5972,1.1532,-5.26354,0.205714
-0.0695199,0.31854,0.126418,0.502254,0.12156,0.847773,0.0367118,-0.199902,0.173811,0.373117,-0.0665235,0.371574,0.148776,0.127965,0.6714,-47.5698,2.67897,-29.5972,1.32463,-5.64069,0.377143
-0.0734844,0.322153,0.134062,0.500869,0.129104,0.850971,0.0395597,-0.200546,0.185068,0.386844,-0.0730503,0.384839,0.175926,0.138368,0.0714,-48.8898,2.67897,-28.9058,1.1532,-4.92069,0.205714
-0.0775222,0.325938,0.14204,0.49922,0.136932,0.854375,0.042074,-0.198067,0.192471,0.405852,-0.081266,0.394573,0.156362,0.125628,-3.1686,-54.0498,1.67326,-31.9858,0.776057,-5.8464,0.377143
-0.0816322,0.329935,0.150337,0.497906,0.144969,0.85779,0.0450861,-0.203395,0.204446,0.420408,-0.0590734,0.405263,0.186466,0.158436,-3.1686,-54.7698,1.29611,-29.9115,0.947486,-4.92069,0.377143
-0.0858736,0.334157,0.158865,0.496847,0.153322,0.861225,0.0479527,-0.215614,0.213727,0.429917,-0.0498992,0.42636,0.161146,0.138383,-2.5686,-52.1298,1.98754,-31.2944,0.947486,-5.46926,0.377143
-0.0902754,0.338487,0.167567,0.495694,0.16191,0.864879,0.0511717,-0.225473,0.216876,0.43936,-0.0687746,0.433717,0.193276,0.174405,-0.6486,-49.4898,2.67897,-29.5972,1.1532,-5.46926,0.377143
-0.0948029,0.342897,0.176574,0.494087,0.170773,0.868298,0.0543295,-0.231803,0.222846,0.456151,-0.0861932,0.44811,0.167756,0.151757,-1.2486,-52.1298,2.67897,-29.9115,1.32463,-5.09211,0.205714
-0.0993888,0.347461,0.185878,0.49232,0.179903,0.872102,0.0578443,-0.233033,0.231391,0.469371,-0.0848119,0.462542,0.188456,0.187157,-1.9686,-56.6898,2.67897,-31.6087,1.53034,-5.8464,0.377143
-0.104004,0.352252,0.19538,0.490968,0.189267,0.87557,0.0612459,-0.235429,0.245124,0.47819,-0.0590887,0.471772,0.183122,0.168471,-1.2486,-56.6898,2.99326,-29.2829,1.32463,-4.33783,0.582857
-0.108711,0.357196,0.20508,0.489729,0.198942,0.879382,0.0650688,-0.240088,0.24786,0.489086,-0.0638028,0.487142,0.175445,0.190832,-0.6486,-54.0498,2.99326,-32.6144,1.70177,-6.18926,0.377143
-0.113517,0.362176,0.215069,0.488261,0.208796,0.88311,0.0687204,-0.244688,0.250212,0.505666,-0.0828946,0.498203,0.201918,0.195829,-1.2486,-53.4498,2.67897,-29.5972,1.53034,-4.92069,0.377143
-0.118395,0.367232,0.225397,0.486446,0.218973,0.886789,0.0727167,-0.246685,0.255878,0.521656,-0.0903728,0.512898,0.175173,0.186158,-3.1686,-58.0098,1.98754,-32.9915,1.53034,-5.64069,0.377143
-0.123309,0.372537,0.236014,0.484912,0.229426,0.890708,0.0768472,-0.249508,0.270302,0.535357,-0.0700708,0.528897,0.196444,0.220227,-2.5686,-56.6898,2.99326,-29.2829,1.8732,-4.92069,0.377143
-0.128358,0.378026,0.246821,0.483556,0.240069,0.894303,0.0809462,-0.257153,0.276438,0.542177,-0.0680639,0.53505,0.189314,0.21064,-1.2486,-55.3698,3.3704,-30.9172,1.70177,-5.26354,0.377143
-0.133554,0.383616,0.257743,0.481949,0.250976,0.898212,0.0853576,-0.265109,0.28022,0.548493,-0.0861218,0.547831,0.181083,0.207815,0.6714,-55.9698,4.37611,-31.9858,2.07891,-5.8464,0.377143
-0.138797,0.3893,0.268898,0.480038,0.262191,0.902018,0.0899244,-0.2632,0.288192,0.564167,-0.101463,0.565775,0.205743,0.238225,-2.5686,-59.2098,3.3704,-30.9172,1.8732,-4.92069,0.377143
-0.143977,0.395224,0.280383,0.478324,0.273595,0.905748,0.0944743,-0.261924,0.299103,0.580037,-0.0719856,0.579315,0.177472,0.243626,-3.8886,-58.0098,2.99326,-30.9172,1.53034,-5.09211,0.377143
-0.149225,0.401232,0.292115,0.476792,0.28528,0.909732,0.0992145,-0.267804,0.301663,0.589437,-0.085779,0.589824,0.197746,0.230637,-1.2486,-58.0098,3.68469,-30.6029,1.8732,-5.46926,0.377143
-0.154593,0.407291,0.304047,0.475101,0.297163,0.913453,0.104223,-0.271473,0.303977,0.600922,-0.0852711,0.598088,0.194976,0.237798,-1.2486,-59.2098,4.6904,-31.9858,2.25034,-5.26354,0.377143
-0.159985,0.413549,0.316201,0.473078,0.309291,0.917325,0.10935,-0.268582,0.31813,0.611967,-0.098471,0.609378,0.178458,0.262965,-2.5686,-61.2498,3.68469,-32.9915,2.07891,-5.46926,0.377143
-0.165393,0.42,0.328541,0.471542,0.321681,0.921142,0.114593,-0.270128,0.32362,0.620435,-0.0775159,0.623819,0.203607,0.281086,-1.9686,-58.0098,3.68469,-28.5915,1.70177,-4.33783,0.205714
-0.170883,0.426459,0.341058,0.469945,0.334216,0.924828,0.119979,-0.273187,0.323497,0.62877,-0.0759622,0.625959,0.180409,0.286462,-0.6486,-59.9298,5.75897,-32.9915,2.62749,-5.26354,0.377143
-0.176427,0.433092,0.35381,0.468158,0.347003,0.928748,0.125552,-0.274224,0.336031,0.64375,-0.101076,0.643442,0.188676,0.284064,-3.1686,-61.2498,3.68469,-32.3001,2.25034,-5.46926,0.205714
-0.181913,0.439886,0.366869,0.466329,0.36004,0.932367,0.131296,-0.274229,0.340869,0.655732,-0.0834174,0.654225,0.191685,0.283919,-3.1686,-60.5298,4.6904,-30.2887,2.79891,-4.33783,0.377143
-0.18746,0.446696,0.380014,0.464769,0.373257,0.936065,0.137203,-0.281809,0.340778,0.65813,-0.0731014,0.664552,0.169356,0.286533,0.6714,-63.1698,5.38183,-32.6144,2.62749,-5.8464,0.205714
-0.193112,0.45369,0.393235,0.463159,0.386686,0.939714,0.143252,-0.285116,0.354037,0.665147,-0.0925048,0.678865,0.19536,0.293064,-1.2486,-63.1698,5.38183,-31.2944,2.62749,-4.54354,0.377143
-0.19869,0.460827,0.406765,0.461218,0.400278,0.943233,0.149447,-0.278067,0.35809,0.68264,-0.098338,0.684595,0.16439,0.299214,-4.4886,-63.7698,4.37611,-33.3058,2.79891,-5.26354,0.377143
-0.204207,0.467997,0.420551,0.459449,0.414124,0.94688,0.155806,-0.276679,0.359854,0.693294,-0.0782052,0.697183,0.185585,0.307397,-3.1686,-63.7698,4.6904,-30.6029,2.07891,-4.71497,0.377143
-0.20981,0.475306,0.434443,0.457921,0.428122,0.950152,0.16231,-0.280411,0.367498,0.6944,-0.0799422,0.700357,0.163867,0.316762,-0.6486,-63.1698,6.38754,-31.9858,3.17606,-4.71497,0.377143
-0.215481,0.482667,0.448435,0.45618,0.442308,0.953762,0.168978,-0.279404,0.368345,0.703527,-0.0919473,0.713631,0.171453,0.325859,-1.9686,-63.7698,5.75897,-32.3001,2.79891,-5.09211,0.205714
-0.221048,0.490092,0.462629,0.454301,0.456664,0.956891,0.175798,-0.275682,0.376305,0.712736,-0.0889196,0.720132,0.162046,0.340543,-3.8886,-66.4098,6.07326,-32.3001,3.17606,-4.54354,0.205714
-0.22658,0.49771,0.476913,0.452796,0.47111,0.960269,0.182828,-0.279292,0.382191,0.715917,-0.0708831,0.725735,0.157362,0.360141,-1.9686,-64.4898,6.07326,-31.9858,3.38177,-5.26354,0.377143
-0.232167,0.50534,0.491383,0.451269,0.485799,0.963259,0.190052,-0.282861,0.380261,0.726028,-0.0822489,0.735006,0.156637,0.375112,-0.6486,-65.0898,7.45611,-31.2944,3.72463,-4.33783,0.205714
-0.237728,0.513069,0.505971,0.449425,0.50062,0.96655,0.197414,-0.277868,0.389807,0.733272,-0.0980115,0.7465,0.152593,0.379521,-2.5686,-67.7298,6.07326,-32.6144,3.38177,-5.09211,0.205714
-0.243184,0.520913,0.520728,0.447591,0.515622,0.969372,0.204879,-0.27241,0.392275,0.740159,-0.0841957,0.751483,0.14837,0.37131,-3.8886,-68.3298,6.07326,-32.3001,3.38177,-4.33783,0.205714
-0.248641,0.528722,0.535529,0.446148,0.5307,0.972499,0.212467,-0.273088,0.392028,0.739675,-0.0699797,0.757552,0.145283,0.371513,-0.6486,-67.7298,7.7704,-30.9172,3.72463,-4.54354,0.205714
-0.254117,0.536655,0.550475,0.444575,0.545972,0.975094,0.220276,-0.268865,0.39866,0.753737,-0.0823223,0.766929,0.132333,0.392714,-1.9686,-66.4098,7.45611,-32.9915,3.93034,-4.92069,0.377143
-0.259482,0.544605,0.565601,0.442793,0.561343,0.978012,0.228273,-0.263449,0.395986,0.757293,-0.0967331,0.768467,0.148191,0.41492,-3.1686,-68.3298,7.45611,-32.3001,3.72463,-4.71497,0.377143
-0.264783,0.552654,0.580749,0.441089,0.576825,0.980455,0.236333,-0.262241,0.405545,0.757799,-0.0708083,0.778307,0.112815,0.402858,-1.9686,-69.6498,7.45611,-30.9172,3.5532,-3.99497,0.205714
-0.270091,0.560712,0.595924,0.439743,0.592364,0.982935,0.244548,-0.264848,0.400186,0.757613,-0.0709687,0.77616,0.134813,0.406421,0.0714,-67.0098,9.78183,-29.9115,3.72463,-3.61783,0.205714
-0.275345,0.568726,0.611155,0.438331,0.608031,0.98546,0.253068,-0.260851,0.404186,0.767437,-0.0689709,0.787657,0.110349,0.437119,-2.5686,-69.6498,8.08469,-31.9858,3.93034,-4.54354,0.205714
-0.280458,0.576902,0.626621,0.436799,0.623782,0.987454,0.26166,-0.256064,0.41052,0.773473,-0.0825248,0.785176,0.102652,0.429778,-3.1686,-70.2498,8.46183,-32.6144,4.30749,-4.33783,0.205714
-0.285512,0.585094,0.642067,0.435262,0.639613,0.989765,0.270389,-0.254802,0.408492,0.770937,-0.0689905,0.794092,0.122426,0.436159,-2.5686,-72.8898,8.77611,-31.2944,3.72463,-3.99497,0.377143
-0.290549,0.5933,0.657536,0.434067,0.655497,0.991737,0.279331,-0.254348,0.409541,0.773856,-0.056961,0.794092,0.0844919,0.457402,-1.9686,-70.9698,9.15326,-30.9172,3.93034,-3.61783,0.582857
-0.295514,0.601443,0.673056,0.432984,0.671463,0.993357,0.288307,-0.247975,0.405241,0.780264,-0.056729,0.80205,0.0808923,0.442799,-3.1686,-70.9698,8.77611,-31.9858,4.10177,-3.78926,0.205714
-0.300334,0.609562,0.688701,0.4317,0.687463,0.995159,0.297544,-0.242345,0.408859,0.780252,-0.0712474,0.799172,0.0962968,0.472657,-2.5686,-72.8898,10.159,-30.9172,4.30749,-3.41211,0.205714
-0.305075,0.617803,0.704242,0.430187,0.703513,0.996955,0.306812,-0.238727,0.412884,0.775608,-0.0762671,0.802601,0.0815548,0.458128,-1.9686,-74.8098,9.78183,-31.9858,4.30749,-3.99497,0.205714
-0.309723,0.625969,0.71983,0.428797,0.719586,0.998181,0.31639,-0.233061,0.40696,0.779703,-0.0616627,0.80422,0.0526532,0.490004,-2.5686,-74.0898,10.4733,-29.5972,4.47891,-3.06926,0.205714
-0.314275,0.634128,0.735449,0.42788,0.735703,0.99914,0.326003,-0.226263,0.406343,0.784037,-0.0409501,0.805992,0.0495495,0.474607,-1.9686,-72.1698,9.78183,-30.6029,4.65034,-3.61783,0.205714
-0.318721,0.642186,0.751166,0.427106,0.751822,1.00026,0.335855,-0.21953,0.400036,0.78361,-0.0428908,0.804871,0.0576396,0.501847,0.0714,-73.4898,11.1647,-30.2887,5.02749,-3.41211,0.205714
-0.3231,0.650229,0.766721,0.426071,0.767956,1.00143,0.345744,-0.212173,0.404417,0.775707,-0.055985,0.805507,0.0585168,0.492148,-1.9686,-74.8098,10.4733,-28.5915,4.30749,-2.86354,0
-0.327335,0.658317,0.7823,0.424972,0.784091,1.00249,0.355845,-0.20502,0.402502,0.77974,-0.0530235,0.806718,0.0523461,0.507233,-3.1686,-75.4098,11.1647,-30.6029,4.47891,-3.41211,0.205714
-0.331474,0.666324,0.797834,0.423955,0.800208,1.00317,0.366022,-0.203966,0.400956,0.77812,-0.0510816,0.806335,0.0252726,0.518069,-3.8886,-77.3298,10.8504,-30.9172,4.47891,-3.41211,0.205714
-0.335456,0.674305,0.813459,0.423056,0.816327,1.00348,0.376334,-0.199668,0.396632,0.77984,-0.0371674,0.804101,0.0108812,0.510183,-3.1686,-75.4098,11.479,-29.9115,4.47891,-3.24069,0.205714
-0.339318,0.682122,0.828908,0.422526,0.832419,1.00361,0.386883,-0.196551,0.386709,0.768452,-0.0229522,0.802652,0.00482029,0.533847,0.0714,-76.7298,11.479,-28.5915,4.30749,-2.86354,0.205714
-0.343084,0.689863,0.844332,0.422068,0.848429,1.00365,0.397525,-0.183748,0.387252,0.770075,-0.0276994,0.798348,-0.00020517,0.540563,1.2714,-75.4098,12.1704,-27.2087,4.30749,-2.31497,0
-0.346762,0.697586,0.859662,0.42161,0.86439,1.00364,0.408226,-0.175737,0.383194,0.76518,-0.0231478,0.794829,-0.00144386,0.526444,0.0714,-76.7298,11.479,-27.5858,4.10177,-2.86354,0.205714
-0.35026,0.705187,0.87506,0.421203,0.880307,1.00354,0.419144,-0.173877,0.380477,0.769307,-0.0186065,0.793675,-0.00664885,0.545204,-2.5686,-77.3298,11.8561,-28.5915,4.30749,-2.69211,0.205714
-0.353523,0.712773,0.890313,0.42083,0.896174,1.00329,0.430148,-0.164583,0.377393,0.757696,-0.0161564,0.791273,-0.0141129,0.560854,-3.1686,-79.9698,11.8561,-29.2829,4.47891,-3.06926,0.205714
-0.356655,0.720202,0.905474,0.420509,0.911901,1.00291,0.441271,-0.148938,0.366409,0.75574,-0.015655,0.783124,-0.026373,0.562825,-3.1686,-79.9698,12.8618,-29.2829,4.47891,-2.86354,0.205714
-0.359736,0.727492,0.920447,0.420285,0.927579,1.00231,0.452554,-0.155999,0.36492,0.746994,-0.0108225,0.785735,-0.0334583,0.56018,-1.9686,-80.5698,12.5475,-28.2144,4.65034,-3.24069,0.205714
-0.362635,0.734731,0.935449,0.420012,0.943154,1.00142,0.463952,-0.143162,0.358851,0.748667,-0.0153556,0.774724,-0.0522141,0.562579,0.0714,-79.9698,12.8618,-27.2087,4.47891,-3.24069,0.205714
-0.365528,0.741748,0.950302,0.419727,0.95865,1.0001,0.475477,-0.139165,0.345899,0.73624,-0.0122673,0.77076,-0.0759877,0.577484,0.6714,-80.5698,13.8675,-26.2029,4.65034,-2.69211,0.205714
-0.368158,0.748663,0.964982,0.419531,0.973965,0.99837,0.487085,-0.133735,0.343535,0.73381,-0.00790432,0.765058,-0.0895634,0.588968,-1.2486,-79.3698,12.5475,-26.2029,4.30749,-2.69211,0
-0.370669,0.755413,0.979566,0.419511,0.989219,0.996792,0.498774,-0.116904,0.333332,0.724888,0.000162266,0.760954,-0.0694014,0.596765,-1.2486,-79.9698,13.1761,-26.5172,4.85606,-2.4864,0
-0.372923,0.76195,0.994084,0.419518,1.00434,0.99535,0.510619,-0.116847,0.323439,0.726433,0.000634205,0.75428,-0.0782124,0.599971,-1.2486,-81.8898,12.5475,-25.5115,4.10177,-2.4864,0
-0.375121,0.768423,1.00847,0.419572,1.0193,0.993472,0.522595,-0.102154,0.321853,0.712206,0.00434212,0.741622,-0.109129,0.599003,-0.6486,-82.6098,13.8675,-26.8944,4.65034,-2.69211,0
-0.376992,0.774754,1.02262,0.419725,1.0341,0.991153,0.534631,-0.0940639,0.312677,0.706703,0.00893256,0.740485,-0.112054,0.598096,-0.6486,-81.8898,12.8618,-23.8144,4.10177,-2.31497,0
-0.378959,0.780805,1.03661,0.420104,1.04877,0.989104,0.546764,-0.0966564,0.297038,0.693793,0.0261575,0.73007,-0.0981731,0.599208,1.9914,-81.8898,14.2447,-23.1229,4.47891,-2.14354,0.205714
-0.380622,0.786722,1.05041,0.420806,1.06327,0.986671,0.558966,-0.0750473,0.293049,0.690997,0.0388318,0.719571,-0.137009,0.603045,2.5914,-80.5698,13.5533,-21.4258,3.93034,-2.14354,0.205714
-0.382073,0.792431,1.0642,0.421638,1.07761,0.983946,0.57132,-0.075315,0.281034,0.685895,0.0434598,0.714997,-0.125815,0.611438,2.5914,-81.2898,14.2447,-19.7287,4.30749,-1.38926,0
-0.383591,0.797904,1.0777,0.422664,1.09169,0.981416,0.583802,-0.0719771,0.268445,0.669912,0.0591565,0.700407,-0.1383,0.616881,-1.2486,-83.8098,13.8675,-23.1229,4.47891,-2.31497,0
