-1.00368e-05,0.261699,8.38896e-06,0.523421,1.43811e-06,0.785388,-2.49272e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8322,-45.705,0.816829,-24.5023,1.00354,-5.3016,0.222857
-1.07858e-05,0.261674,1.27033e-05,0.523412,1.43811e-06,0.785388,-2.94812e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8322,-44.745,0.753971,-24.2509,1.00354,-5.19874,0.222857
-1.33325e-05,0.261715,3.93083e-05,0.523435,1.67779e-06,0.78539,-5.94418e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8322,-43.665,0.753971,-23.6852,1.03783,-5.16446,0.257143
-1.39317e-05,0.261715,3.93083e-05,0.523438,1.91748e-06,0.78539,-5.89624e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9522,-43.545,0.816829,-23.6223,1.03783,-5.09589,0.222857
-1.36321e-05,0.261715,3.90686e-05,0.523437,1.91748e-06,0.78539,-5.82433e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8322,-42.825,0.691114,-23.5595,0.969257,-5.09589,0.257143
-1.55795e-05,0.261789,4.17051e-05,0.523545,2.63653e-06,0.785391,-5.68052e-05,-0.000654498,0.010472,0,0.0146608,0,0,0,-0.0840335,0.0159058,0.134175,-0.0254603,0.123771,0.0860386,0.0246394,-0.9522,-40.425,0.691114,-22.3023,0.969257,-4.99303,0.188571
-6.27674e-05,0.261793,8.22118e-05,0.523538,1.2943e-05,0.785397,-5.36893e-05,-0.00261799,0,0.00314159,0,0,0,0,-0.066866,0.0293861,0.107335,-0.0202758,0.0992408,0.0680588,0.0202975,-1.1922,-41.505,0.879686,-23.4338,1.07211,-5.23303,0.257143
-0.00014456,0.261816,0.000189111,0.523538,2.99606e-05,0.785399,-5.20115e-05,-0.00458149,0.001309,0.00628319,0,0.0010472,0,0,-0.0572834,0.0380374,0.0927348,-0.0173944,0.0860508,0.0577534,0.0183381,-1.3122,-42.945,1.06826,-23.1195,1.20926,-4.92446,0.257143
-0.00025826,0.261861,0.000344427,0.523538,6.97482e-05,0.785412,-4.74575e-05,-0.00589049,0.00261799,0.00942478,0,0.00314159,0,0,-0.0672257,0.0465409,0.109465,-0.0204348,0.101819,0.0673353,0.0222852,-1.3122,-44.505,1.31969,-23.7481,1.20926,-5.19874,0.222857
-0.000408962,0.261925,0.000579557,0.523536,0.000239445,0.785437,-4.26638e-05,-0.00785398,0.00327249,0.0115192,0,0.0115192,0.0010472,0,-0.0825309,0.0553572,0.134975,-0.0251084,0.125763,0.0822668,0.0280533,-1.4322,-43.425,1.4454,-23.6852,1.31211,-5.09589,0.325714
