-2.99606e-06,0.36669,6.2318e-06,0.73303,4.79369e-06,1.09959,-2.61256e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.044,-49.9134,0.555657,-25.4383,0.928971,-3.79251,0.1704
-3.44546e-06,0.366767,8.14927e-06,0.733029,7.90959e-06,1.09959,-2.99606e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.924,-50.7534,0.4928,-25.5011,0.997543,-3.55251,0.204686
-7.63994e-06,0.366656,3.16384e-05,0.733021,2.99606e-05,1.09958,-5.3929e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.044,-52.9134,0.4928,-26.1926,0.997543,-3.89537,0.204686
-7.78975e-06,0.366656,3.1878e-05,0.733021,3.04399e-05,1.09958,-5.3929e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.164,-52.7934,0.4928,-26.1926,0.963257,-4.03251,0.273257
-7.34034e-06,0.366656,3.16384e-05,0.733022,2.99606e-05,1.09958,-5.321e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.924,-52.1934,0.4928,-26.0669,0.963257,-4.13537,0.204686
-1.37819e-05,0.366493,3.6432e-05,0.733019,3.33161e-05,1.09957,-5.05734e-05,-0.0019635,-0.010472,0.0010472,0,0.0010472,0.0010472,0,-0.11868,0.00885454,0.189458,-0.0359565,0.174755,0.121527,0.0347687,-0.924,-54.7134,0.555657,-26.3183,0.963257,-3.75823,0.238971
-9.33272e-05,0.366496,0.000111933,0.733018,7.69387e-05,1.09957,-4.76972e-05,-0.00458149,0,0.00523599,0,0.00314159,0,0,-0.092299,0.0410956,0.148174,-0.0279883,0.137007,0.0939355,0.0280349,-1.404,-54.1134,0.744229,-26.1297,1.03183,-3.75823,0.204686
-0.000208376,0.366502,0.000257181,0.733015,0.000183598,1.09958,-4.67385e-05,-0.00654498,0,0.00837758,0,0.00733038,0,0,-0.0794294,0.0580851,0.128617,-0.02412,0.119359,0.0800627,0.02546,-1.524,-52.3134,0.9328,-26.1297,1.13469,-3.99823,0.204686
-0.000369264,0.366524,0.000500222,0.733006,0.000423043,1.09958,-3.97876e-05,-0.00850848,0.001309,0.0136136,0,0.0146608,0,0,-0.0938065,0.0691082,0.152768,-0.0285152,0.142104,0.0939478,0.0311172,-1.164,-50.9934,1.43566,-25.6269,1.30611,-3.8268,0.204686
-0.000576591,0.366571,0.000790719,0.732989,0.00068382,1.09961,-3.33161e-05,-0.0111265,0.00327249,0.015708,0,0.0125664,0.0020944,0,-0.115436,0.0797358,0.188799,-0.0351195,0.175918,0.115061,0.039248,-1.524,-50.1534,1.43566,-25.5011,1.37469,-3.75823,0.204686
-0.000829608,0.366671,0.00123797,0.732969,0.00102321,1.09977,-1.27033e-05,-0.0137445,0.00589049,0.0230383,-0.0010472,0.0167552,0.0125664,0.0010472,-0.13656,0.0912335,0.224359,-0.041584,0.209417,0.135443,0.0476089,-1.764,-50.2734,1.8128,-25.5011,1.61469,-3.68966,0.204686
