-4.8291690399882015e-06,0.5235964126386395,1.372293065515784e-06,1.0471967841515537,7.877262980793276e-08,1.5707963905879472,8.117836980403581e-08,50.0
-0.00024242795717244192,0.5236245329244335,0.0003809062956652287,1.047124791918507,0.00035025317070952466,1.571039525845198,6.99711983833673e-05,50.0
-0.0018690014529179066,0.5245177145513369,0.003018161314603418,1.0466306899519595,0.0027987826911180513,1.5726768851449044,0.0005952508204121187,50.0
-0.006153422279588705,0.5272034783065064,0.010088124459588177,1.0453246492477417,0.009407712684078473,1.576908101475638,0.0021220391788094872,50.0
-0.01419789169031005,0.5326443789318949,0.023622992487120853,1.0428620050178414,0.022147007361912274,1.5846915215818362,0.00527774847572271,50.0
-0.02690436533166518,0.5417998294088302,0.045458419591077326,1.0389535002605519,0.042839150185232044,1.596720131782373,0.01075033214314125,50.0
-0.04494796433022552,0.5555870536542711,0.0771854231467558,1.03337453222136,0.07310761775392094,1.6134065485840265,0.01926661644340566,50.0
-0.0687580700034186,0.5748423094897247,0.12010914742137246,1.025973160772511,0.11433058166713583,1.6348773623616073,0.031570269216002256,50.0
-0.09850757758371687,0.6002835257385775,0.17521550101593864,1.0166766529937,0.16760105358145583,1.6609768525687878,0.04839995038030187,50.0
-0.13411054965499414,0.6324754688388983,0.2431464742953514,1.0054963594625452,0.23369451805547473,1.6912798248266545,0.07046816695628033,50.0
-0.17522826985688722,0.6717984960668484,0.32418471374007707,0.9925307447606571,0.31304490017950126,1.7251130610339527,0.09844132162942376,50.0
-0.2212834582683697,0.7184218657572289,0.41824768695032466,0.9779664271137567,0.4057294955956532,1.7615846303114995,0.13292139939325542,50.0
-0.27148217814535314,0.7722824619205525,0.5248915212285588,0.9620771194052967,0.5114632550174651,1.799620087643934,0.17442968292205752,50.0
-0.324842745560722,0.833069654207161,0.643324346715218,0.9452204053805633,0.6296025698699415,1.838004394409238,0.22339282562446705,50.0
-0.3802307548116816,0.9002168576832671,0.7724287284280869,0.9278323299070627,0.7591584565548142,1.875428235715686,0.2801315435296501,50.0
-0.4363991585309765,0.972900184308888,0.910792536581786,0.9104198297731427,0.8988187905560817,1.9105372878205957,0.3448521150952657,50.0
-0.49203219691978733,1.0500443937143829,1.0567473872549313,0.8935510806861597,1.0469790045172578,1.9419829080979027,0.41764080359696143,50.0
-0.545791859286084,1.1303361595452004,1.2084135913814544,0.8778438857910009,1.2017804426858647,1.968472682170894,0.4984612418726977,50.0
-0.5963654861186471,1.2122444741637226,1.3637503841195975,0.8639522800318566,1.3611553634788596,1.9888192689028394,0.5871547457274282,50.0
-0.6425130832918247,1.2940478238155158,1.5206100731193493,0.8525515718585206,1.5228774075790485,2.0019860337393895,0.6834434520493655,50.0
-0.6831129227065608,1.3738675833853091,1.6767946464539767,0.8443220879663644,1.6846162054555482,2.007128053053388,0.7869361123180298,50.0
-0.7172040457183719,1.449706909309611,1.830113321470587,0.8399319268170673,1.8439946892474812,2.0036272041552863,0.8971363132020185,50.0
-0.7440243660331844,1.5194942555059439,1.9784394960325238,0.8400190615322265,1.998647602408223,1.9911202239357513,1.0134528446565962,50.0
-0.7630431853055055,1.581130504342551,2.1197655840367533,0.8451731613853491,2.1462796682646665,1.9695188191645228,1.1352118934144775,50.0
-0.7739870844285844,1.6325385962153272,2.252254277124907,0.855917522651599,2.284721886579206,1.9390211378909155,1.2616707068424216,50.0
-0.776858332558673,1.6717144601281015,2.3742848725830092,0.8726915132569337,2.411984475154138,1.9001141580737113,1.3920323493678786,50.0
-0.771945159578311,1.6967779960199076,2.4844934409817627,0.8958339409044271,2.526305060301121,1.8535668098554554,1.5254611613432996,50.0
-0.7598234606275377,1.7060228389463994,2.5818057726752555,0.9255677507275982,2.626190843422265,1.8004139147528773,1.661098528311432,50.0
-0.741349737643221,1.6979636463264114,2.665462235557357,0.9619864458020781,2.7104536278775964,1.7419312912304439,1.7980785768900875,50.0
-0.7176453262982321,1.6713796922389712,2.7350338924649362,1.0050426020134657,2.7782367767407985,1.6796026344211408,1.9355434313760909,50.0
-0.6900722008647938,1.6253536263363173,2.7904294597228163,1.054538818015192,2.8290333831992234,1.6150790211045334,2.0726576919006128,50.0
-0.6602008878359413,1.5593043576846553,2.831892932511269,1.1101214017093413,2.8626951658163033,1.5501321127634704,2.208621829560802,50.0
