1.49803e-07,0.366658,-4.79369e-07,0.732974,-5.99211e-06,1.09956,1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4662,-51.5208,-0.406057,-25.8553,0.5256,-3.90377,-0.190457
1.49803e-07,0.366658,-2.39684e-07,0.732973,-5.99211e-06,1.09956,1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.2408,-0.406057,-25.8553,0.5256,-3.90377,-0.190457
2.99606e-07,0.366658,-4.79369e-07,0.732973,-5.99211e-06,1.09956,1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.8408,-0.468914,-25.7925,0.559886,-3.90377,-0.224743
1.49803e-07,0.366658,-2.39684e-07,0.732973,-5.75243e-06,1.09956,1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.3608,-0.468914,-25.7925,0.594171,-3.86949,-0.224743
0,0.366658,-4.79369e-07,0.732973,-5.75243e-06,1.09956,1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.1208,-0.468914,-25.8553,0.559886,-3.86949,-0.259029
-2.99606e-07,0.366659,-4.79369e-07,0.732974,-5.99211e-06,1.09956,2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.8808,-0.468914,-25.8553,0.559886,-3.90377,-0.259029
-1.49803e-07,0.366665,-4.79369e-07,0.732973,-5.99211e-06,1.09956,2.15716e-06,0,0.0019635,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.0008,-0.406057,-25.7925,0.5256,-3.90377,-0.224743
-1.49803e-07,0.366678,-2.39684e-07,0.732972,-6.47148e-06,1.09956,2.15716e-06,0,0.00719948,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.0008,-0.406057,-25.6039,0.491314,-3.90377,-0.121886
-1.49803e-07,0.366696,-4.79369e-07,0.732972,-6.71117e-06,1.09956,2.39684e-06,0,0.014399,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.7608,-0.406057,-25.5411,0.491314,-3.90377,-0.121886
0,0.366713,-7.19053e-07,0.732973,-7.43022e-06,1.09956,2.15716e-06,0,0.0176715,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-51.5208,-0.468914,-25.6039,0.491314,-3.86949,-0.121886
0,0.366723,-7.19053e-07,0.732974,-7.90959e-06,1.09956,1.43811e-06,0,0.014399,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.1608,-0.406057,-25.6668,0.5256,-3.80091,-0.156171
1.49803e-07,0.366727,-9.58738e-07,0.732974,-8.38896e-06,1.09956,1.43811e-06,0,0.00850848,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-51.0408,-0.3432,-25.6668,0.5256,-3.86949,-0.121886
0,0.366728,-7.19053e-07,0.732972,-8.86833e-06,1.09956,1.91748e-06,0,0.00327249,0,0,0,0,0,0,0,0,0,0,0,0,0.4662,-50.6808,-0.3432,-25.6039,0.5256,-3.93806,-0.190457
0,0.366727,-9.58738e-07,0.732971,-9.58738e-06,1.09956,1.91748e-06,0,0,0,-0.0010472,0,0,0,0,0,0,0,0,0,0,0.3462,-50.5608,-0.3432,-25.5411,0.559886,-3.97234,-0.190457
-1.49803e-07,0.366726,-7.19053e-07,0.732972,-9.82706e-06,1.09956,1.91748e-06,0,-0.000654498,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-50.5608,-0.406057,-25.4782,0.559886,-3.93806,-0.259029
-1.49803e-07,0.366725,-7.19053e-07,0.732972,-1.00667e-05,1.09956,1.43811e-06,0,-0.001309,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-50.6808,-0.406057,-25.4153,0.5256,-3.90377,-0.293314
-1.49803e-07,0.366725,-7.19053e-07,0.732973,-1.05461e-05,1.09956,7.19053e-07,0,-0.000654498,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-50.9208,-0.3432,-25.3525,0.5256,-3.86949,-0.259029
0,0.366725,-7.19053e-07,0.732973,-1.05461e-05,1.09956,4.79369e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.0408,-0.3432,-25.3525,0.5256,-3.80091,-0.156171
0,0.366725,-7.19053e-07,0.732972,-1.07858e-05,1.09956,1.19842e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-51.1608,-0.280343,-25.3525,0.5256,-3.73234,-0.190457
1.49803e-07,0.366725,-4.79369e-07,0.732972,-1.07858e-05,1.09956,1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.2808,-0.280343,-25.4153,0.5256,-3.69806,-0.224743
2.99606e-07,0.366725,-2.39684e-07,0.732973,-1.07858e-05,1.09956,2.39684e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.2808,-0.3432,-25.4782,0.559886,-3.69806,-0.224743
2.99606e-07,0.366724,0,0.732973,-1.05461e-05,1.09956,2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-51.2808,-0.406057,-25.5411,0.559886,-3.73234,-0.259029
2.99606e-07,0.366724,2.39684e-07,0.732973,-1.03064e-05,1.09956,1.43811e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.4008,-0.3432,-25.5411,0.628457,-3.73234,-0.259029
1.49803e-07,0.366725,2.39684e-07,0.732972,-1.00667e-05,1.09957,7.19053e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.4008,-0.3432,-25.6039,0.559886,-3.66377,-0.259029
1.49803e-07,0.366725,-4.79369e-07,0.732972,-1.03064e-05,1.09957,9.58738e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.5208,-0.406057,-25.6039,0.5256,-3.80091,-0.259029
2.99606e-07,0.366725,-7.19053e-07,0.732973,-1.10255e-05,1.09957,1.19842e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.4008,-0.3432,-25.6668,0.5256,-3.93806,-0.259029
4.49408e-07,0.366725,-4.79369e-07,0.732973,-1.10255e-05,1.09957,1.67779e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.6408,-0.3432,-25.6039,0.5256,-4.04091,-0.293314
5.99211e-07,0.366724,-4.79369e-07,0.732973,-1.07858e-05,1.09957,1.43811e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.6408,-0.3432,-25.6039,0.5256,-4.0752,-0.293314
4.49408e-07,0.366724,0,0.732973,-1.07858e-05,1.09957,1.19842e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.6408,-0.406057,-25.7296,0.559886,-4.0752,-0.293314
2.99606e-07,0.366724,0,0.732973,-1.10255e-05,1.09957,1.19842e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-51.5208,-0.406057,-25.7925,0.559886,-4.04091,-0.293314
4.49408e-07,0.366725,-2.39684e-07,0.732973,-1.10255e-05,1.09957,1.67779e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.6408,-0.406057,-25.8553,0.594171,-4.00663,-0.293314
4.49408e-07,0.366725,-4.79369e-07,0.732973,-1.10255e-05,1.09957,1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-51.7608,-0.468914,-25.9182,0.628457,-3.97234,-0.259029
4.49408e-07,0.366725,-4.79369e-07,0.732973,-1.07858e-05,1.09957,1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.1208,-0.468914,-25.9182,0.594171,-3.93806,-0.259029
5.99211e-07,0.366724,-4.79369e-07,0.732973,-1.07858e-05,1.09957,1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.2408,-0.468914,-25.9811,0.594171,-3.86949,-0.224743
5.99211e-07,0.366724,-2.39684e-07,0.732973,-1.12652e-05,1.09957,1.67779e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1062,-52.1208,-0.468914,-25.9811,0.559886,-3.90377,-0.259029
4.49408e-07,0.366725,-2.39684e-07,0.732973,-1.15049e-05,1.09957,1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.1208,-0.406057,-25.9811,0.559886,-3.90377,-0.224743
4.49408e-07,0.366726,-2.39684e-07,0.732973,-1.10255e-05,1.09957,1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.3608,-0.468914,-25.9811,0.5256,-3.90377,-0.224743
4.49408e-07,0.366726,-2.39684e-07,0.732973,-1.10255e-05,1.09957,1.43811e-06,0,0.000654498,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.3608,-0.531771,-25.9811,0.491314,-3.8352,-0.259029
0,0.366726,-4.79369e-07,0.732973,-1.10255e-05,1.09957,9.58738e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1062,-52.3608,-0.531771,-25.9811,0.5256,-3.8352,-0.259029
0,0.366622,-7.19053e-07,0.732958,-1.3662e-05,1.09954,-2.39684e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.3608,-0.406057,-26.0439,0.594171,-3.90377,-0.259029
2.99606e-07,0.366622,-7.19053e-07,0.732959,-1.3662e-05,1.09954,-2.39684e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.3608,-0.3432,-26.0439,0.559886,-3.93806,-0.224743
5.99211e-07,0.366622,-7.19053e-07,0.732959,-1.3662e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.4808,-0.3432,-26.0439,0.559886,-3.93806,-0.259029
1.04862e-06,0.366622,-9.58738e-07,0.732959,-1.3662e-05,1.09954,-1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.4808,-0.3432,-26.0439,0.559886,-3.90377,-0.259029
8.98817e-07,0.366622,-7.19053e-07,0.732958,-1.39017e-05,1.09954,-1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.4808,-0.3432,-26.0439,0.5256,-3.86949,-0.293314
7.49014e-07,0.366622,-4.79369e-07,0.732958,-1.41414e-05,1.09954,-1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.3608,-0.3432,-26.0439,0.559886,-3.86949,-0.259029
1.49803e-07,0.366622,-2.39684e-07,0.732958,-1.41414e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.3608,-0.3432,-26.0439,0.559886,-3.86949,-0.259029
0,0.366622,-2.39684e-07,0.732958,-1.41414e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.3608,-0.3432,-26.1068,0.559886,-3.86949,-0.259029
-1.49803e-07,0.366622,-2.39684e-07,0.732959,-1.41414e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.4808,-0.3432,-26.1068,0.594171,-3.86949,-0.259029
-1.49803e-07,0.366622,-7.19053e-07,0.732959,-1.43811e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.6008,-0.3432,-26.1068,0.5256,-3.90377,-0.224743
-1.49803e-07,0.366622,-7.19053e-07,0.732959,-1.43811e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.6008,-0.406057,-26.1068,0.559886,-3.86949,-0.224743
0,0.366622,-7.19053e-07,0.732958,-1.41414e-05,1.09954,-2.39684e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.4808,-0.406057,-26.0439,0.559886,-3.93806,-0.259029
0,0.366622,-4.79369e-07,0.732958,-1.39017e-05,1.09954,-2.63653e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.4808,-0.406057,-26.1068,0.5256,-3.93806,-0.224743
0,0.366622,-4.79369e-07,0.732958,-1.39017e-05,1.09954,-2.63653e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.3608,-0.406057,-26.1068,0.491314,-3.93806,-0.190457
-1.49803e-07,0.366622,-4.79369e-07,0.732958,-1.39017e-05,1.09954,-2.39684e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.3608,-0.406057,-26.0439,0.491314,-3.93806,-0.190457
0,0.366622,-4.79369e-07,0.732958,-1.43811e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.3608,-0.406057,-26.0439,0.491314,-3.93806,-0.190457
1.49803e-07,0.366622,-4.79369e-07,0.732958,-1.43811e-05,1.09954,-2.39684e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.2408,-0.406057,-26.0439,0.5256,-3.97234,-0.224743
1.49803e-07,0.366622,-7.19053e-07,0.732959,-1.41414e-05,1.09954,-2.39684e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.2408,-0.406057,-26.1068,0.5256,-3.90377,-0.224743
4.49408e-07,0.366622,-7.19053e-07,0.732959,-1.41414e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4662,-52.2408,-0.406057,-26.0439,0.559886,-3.93806,-0.259029
2.99606e-07,0.366622,-7.19053e-07,0.732958,-1.41414e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4662,-52.3608,-0.3432,-25.9811,0.559886,-3.90377,-0.293314
4.49408e-07,0.366623,-7.19053e-07,0.732958,-1.43811e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.2408,-0.406057,-25.9811,0.559886,-3.8352,-0.293314
1.49803e-07,0.366622,-7.19053e-07,0.732959,-1.41414e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4662,-52.3608,-0.3432,-25.9811,0.5256,-3.90377,-0.293314
0,0.366622,-9.58738e-07,0.732959,-1.39017e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.4808,-0.280343,-25.9811,0.5256,-3.97234,-0.293314
-2.99606e-07,0.366622,-9.58738e-07,0.732958,-1.41414e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.3608,-0.3432,-26.0439,0.5256,-3.93806,-0.259029
-2.99606e-07,0.366622,-4.79369e-07,0.732957,-1.43811e-05,1.09954,-2.15716e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.1208,-0.3432,-26.0439,0.5256,-3.90377,-0.259029
-4.49408e-07,0.366622,-4.79369e-07,0.732958,-1.43811e-05,1.09954,-1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,-52.2408,-0.280343,-26.0439,0.5256,-3.93806,-0.259029
-1.49803e-07,0.366622,-7.19053e-07,0.732958,-1.43811e-05,1.09954,-1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.3608,-0.3432,-26.0439,0.5256,-3.93806,-0.259029
1.49803e-07,0.366622,-7.19053e-07,0.732958,-1.41414e-05,1.09954,-1.91748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,-52.3608,-0.3432,-26.1068,0.559886,-3.93806,-0.259029
