-4.49408e-06,0.366679,-1.43811e-06,0.733032,3.59527e-06,1.09955,-5.03337e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8322,-50.025,0.753971,-25.3195,0.934971,-3.65589,0.257143
-4.19448e-06,0.366749,-9.58738e-07,0.733032,3.35558e-06,1.09955,-4.07464e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9522,-50.985,0.5654,-25.5081,0.934971,-3.45017,0.257143
-6.14192e-06,0.366646,3.83495e-06,0.733026,-1.67779e-06,1.09954,-1.89351e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8322,-53.385,0.753971,-26.3252,0.900686,-3.69017,0.222857
-6.74113e-06,0.366646,3.83495e-06,0.733026,-2.87621e-06,1.09954,-1.94144e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7122,-52.785,0.753971,-26.2623,0.8664,-3.72446,0.257143
-6.59132e-06,0.366645,3.59527e-06,0.733026,-2.15716e-06,1.09954,-1.7497e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9522,-52.065,0.691114,-26.0738,0.8664,-3.79303,0.257143
-1.39317e-05,0.366488,1.24636e-05,0.733026,-9.58738e-07,1.09954,-1.70176e-05,-0.0019635,-0.010472,0.0020944,0,0,0,0,-0.118529,0.00869883,0.189219,-0.0359109,0.174535,0.121372,0.0347262,-0.9522,-54.585,0.753971,-26.1366,0.8664,-3.6216,0.222857
-0.000100218,0.366489,0.000127992,0.733024,7.19053e-06,1.09954,-1.67779e-05,-0.00458149,0,0.00628319,0,0,0,0,-0.0921076,0.0412054,0.147871,-0.0279303,0.136727,0.0937382,0.027981,-1.3122,-53.985,1.0054,-25.9481,0.934971,-3.55303,0.222857
-0.00022006,0.366495,0.000291936,0.733023,2.30097e-05,1.09955,-1.58192e-05,-0.00654498,0,0.00942478,0,0,0,0,-0.0794135,0.0581814,0.128592,-0.0241151,0.119335,0.0800463,0.0254555,-1.0722,-52.785,1.13111,-26.0738,1.14069,-3.82731,0.257143
-0.000378851,0.366516,0.00053929,0.733015,0.000142852,1.09955,-8.38896e-06,-0.00850848,0.001309,0.0136136,0,0.00733038,0,0,-0.0938387,0.0691608,0.152819,-0.0285249,0.142151,0.093981,0.0311263,-1.1922,-51.465,1.50826,-25.6338,1.27783,-3.65589,0.291429
-0.000582284,0.366563,0.000825473,0.733004,0.000329327,1.09962,-3.1159e-06,-0.010472,0.00327249,0.0167552,0,0.0167552,0.00523599,0,-0.115464,0.0797601,0.188843,-0.0351279,0.175959,0.11509,0.0392558,-1.3122,-50.865,1.63397,-25.6338,1.3464,-3.55303,0.291429
-0.000833802,0.366656,0.00126482,0.732984,0.000679266,1.09987,1.17445e-05,-0.0137445,0.00589049,0.0230383,-0.0010472,0.0178024,0.0146608,0,-0.136576,0.0912437,0.224384,-0.0415887,0.20944,0.13546,0.0476133,-1.6722,-50.265,1.94826,-25.4452,1.51783,-3.51874,0.257143
-0.00115887,0.366818,0.00180722,0.732954,0.00114665,1.10013,1.79763e-05,-0.018326,0.00981748,0.0272271,-0.0010472,0.0230383,0.0136136,0,-0.155895,0.1035,0.257403,-0.0475205,0.240714,0.153782,0.0558236,-1.7922,-51.105,1.8854,-25.8223,1.72354,-3.3816,0.291429
-0.00157802,0.367056,0.00246827,0.73291,0.00171806,1.10061,6.56736e-05,-0.0229074,0.0137445,0.0345575,-0.00314159,0.0293215,0.0251327,0.0020944,-0.173786,0.116236,0.288484,-0.0530342,0.270316,0.170437,0.0639865,-2.2722,-51.465,1.4454,-26.0109,1.8264,-3.6216,0.325714
-0.00208181,0.367374,0.00325492,0.732824,0.00242944,1.10114,0.000185516,-0.0268344,0.017017,0.0408407,-0.00418879,0.0387463,0.0261799,0.00523599,-0.190702,0.129247,0.318351,-0.0582674,0.29891,0.185895,0.0722278,-1.5522,-51.345,1.25683,-26.1366,1.86069,-3.69017,0.36
-0.00266754,0.367752,0.00421102,0.7327,0.00330213,1.10174,0.000438623,-0.0307614,0.019635,0.0513127,-0.00733038,0.0471239,0.0293215,0.0198968,-0.20691,0.142419,0.347428,-0.0633012,0.326884,0.200434,0.0806188,-1.3122,-50.625,1.50826,-26.1995,1.68926,-3.72446,0.531429
-0.00332472,0.368185,0.00533705,0.732499,0.00445454,1.10248,0.000644032,-0.0353429,0.0229074,0.0575959,-0.0125664,0.0617847,0.0387463,0.00837758,-0.22253,0.155688,0.375909,-0.068172,0.354413,0.214184,0.0891888,-0.5922,-50.985,1.69683,-26.4509,1.68926,-3.72446,0.6
-0.00408767,0.368694,0.00661577,0.732232,0.00588689,1.10335,0.000889229,-0.0392699,0.0268344,0.069115,-0.0136136,0.0753982,0.0481711,0.0146608,-0.237604,0.169015,0.40386,-0.0728927,0.381555,0.227192,0.0979441,-0.7122,-51.225,1.63397,-26.6395,1.62069,-3.41589,0.771429
